Game.ID,Player.ID,Card.1,Card.2,Card.3,House.Card.1,House.Card.2,House.Card.3,Winner,Emotion,Number.of.Bets,Brainwave.Voltage..ÂµV.,Alpha.Voltage..ÂµV.,Beta.Voltage..ÂµV.,Delta.Voltage..ÂµV.,Gamma.Voltage..ÂµV.,Theta.Voltage..ÂµV.,Hand.Category,Alpha_Voltage,Beta_Voltage,Theta_Voltage,Delta_Voltage,Gamma_Voltage,Inferred_Emotion
17,6,8 of Spades,4 of Hearts,9 of Clubs,J of Clubs,2 of Diamonds,4 of Hearts,Player,Ambition,1,25.8614823,99.18596432,92.95550901,98.4790611,97.37971402,99.66507858,Bad,73.65651535,98.50321576,70.15557016,70.14969123,73.60359041,Ambition
18,1,2 of Spades,K of Diamonds,6 of Clubs,9 of Hearts,K of Hearts,6 of Spades,House,Fear,7,50.13270256,116.1413565,111.7665045,116.37659,117.1792284,112.9828893,Bad,71.79254932,74.44521461,116.279012,72.71410539,74.68089945,Fear
18,2,K of Clubs,5 of Hearts,10 of Hearts,9 of Hearts,K of Hearts,6 of Spades,Tie,Cautious,7,33.63523888,83.94113384,85.98503414,83.74105737,83.74947717,81.33086639,Bad,81.78527364,72.5711399,74.44961687,71.28857122,78.15648781,Cautious
18,3,9 of Spades,5 of Clubs,4 of Diamonds,9 of Hearts,K of Hearts,6 of Spades,Player,Fear,8,47.68119438,119.4667205,117.7544495,111.0111909,117.8905196,117.6581549,Bad,78.6430983,77.84659794,115.4607524,78.83665878,76.07595725,Fear
18,4,9 of Spades,5 of Spades,2 of Diamonds,9 of Hearts,K of Hearts,6 of Spades,House,Fear,5,47.63155529,111.0875786,114.3264387,116.4607292,115.0747559,118.0018751,Bad,75.881404,75.74246321,118.3610066,72.94747947,71.50176303,Fear
18,5,9 of Diamonds,7 of Diamonds,J of Diamonds,9 of Hearts,K of Hearts,6 of Spades,House,Fear,3,46.23545744,114.829125,112.3847667,119.7877406,113.1783599,117.4592308,Neutral,70.79818826,72.56773857,113.6210174,79.72998771,75.53495165,Fear
18,6,5 of Clubs,A of Diamonds,5 of Diamonds,9 of Hearts,K of Hearts,6 of Spades,House,Fear,8,51.87189836,112.2884068,113.9611135,114.9782485,112.730088,115.0496362,Neutral,72.24477089,76.89855187,111.3718556,70.12593277,70.80250229,Fear
19,1,K of Spades,3 of Diamonds,6 of Spades,6 of Clubs,3 of Spades,Q of Spades,Player,Ambition,6,26.99230386,92.41446541,96.03105885,96.97341927,91.56190856,98.84018909,Bad,79.40398087,94.32748959,71.91166495,79.77663589,79.67863359,Ambition
19,2,K of Spades,4 of Diamonds,3 of Diamonds,6 of Clubs,3 of Spades,Q of Spades,Player,Fear,3,49.51474355,112.666268,113.0282618,116.9521486,115.2187595,115.4945604,Bad,76.21357149,70.75943174,112.1610459,72.14574658,78.3268829,Fear
19,3,4 of Hearts,Q of Hearts,9 of Hearts,6 of Clubs,3 of Spades,Q of Spades,Player,Ambition,1,25.86050702,92.15339486,98.2516224,96.55348821,92.21843839,94.3659943,Neutral,70.02139727,93.71376896,75.65784321,74.82111988,76.28198681,Ambition
19,4,10 of Clubs,6 of Spades,Q of Spades,6 of Clubs,3 of Spades,Q of Spades,Player,Ambition,3,23.3344021,98.29368939,96.11519541,91.97783901,94.35499341,93.18424959,Bad,70.17269815,98.5588398,70.01246522,76.03097192,71.06081287,Ambition
19,5,J of Hearts,9 of Clubs,3 of Clubs,6 of Clubs,3 of Spades,Q of Spades,Player,Ambition,5,27.92718587,95.65718998,98.59025016,94.92640421,94.90007827,99.14815812,Bad,70.14419432,96.02533866,77.383916,71.08076593,79.94126063,Ambition
19,6,6 of Hearts,3 of Diamonds,2 of Clubs,6 of Clubs,3 of Spades,Q of Spades,House,Fear,3,49.48860401,116.1856687,116.0957198,113.357189,116.4695047,116.1831942,Bad,79.77440394,73.96035184,117.6630325,73.73852659,74.38235705,Fear
20,1,6 of Diamonds,5 of Diamonds,2 of Spades,J of Spades,4 of Clubs,Q of Spades,Player,Fear,1,49.83246035,114.5716632,119.9162601,118.9370187,117.7462766,115.8361103,Bad,75.50654626,70.47262646,112.6821623,72.69494156,74.17128677,Fear
20,2,K of Hearts,4 of Spades,8 of Clubs,J of Spades,4 of Clubs,Q of Spades,House,Fear,5,51.15955877,115.1585382,112.6640766,113.7516373,117.9656472,115.0837406,Bad,74.20498733,74.49647081,116.0783158,77.28156302,70.8577382,Fear
20,3,J of Spades,10 of Diamonds,K of Clubs,J of Spades,4 of Clubs,Q of Spades,Player,Greed,10,36.66529776,108.9404256,102.3312002,105.5751239,106.8226912,105.6516361,Bad,75.56190088,103.5596314,74.40333729,75.8958723,78.84508779,Greed
20,4,8 of Diamonds,J of Hearts,2 of Clubs,J of Spades,4 of Clubs,Q of Spades,House,Fear,7,50.61335877,119.003042,119.9060695,112.0425119,112.1695941,112.172917,Bad,75.61849894,70.10899874,111.6119395,74.16777482,77.85675142,Fear
20,5,6 of Spades,9 of Diamonds,9 of Hearts,J of Spades,4 of Clubs,Q of Spades,House,Fear,7,44.49505576,117.1305939,114.3540849,117.599832,114.6492433,116.6484605,Neutral,70.17570292,76.47244947,112.5120399,75.03123677,79.96609326,Fear
20,6,K of Hearts,7 of Diamonds,Q of Diamonds,J of Spades,4 of Clubs,Q of Spades,Player,Greed,9,37.37800138,107.9287221,105.9339432,105.8555323,101.7941089,104.6970357,Bad,72.15844373,106.7838218,78.99189012,75.61592731,70.85976347,Greed
21,1,7 of Clubs,4 of Hearts,5 of Hearts,8 of Spades,J of Diamonds,K of Diamonds,House,Fear,10,45.89875428,115.9119944,115.1578274,119.107038,119.1587757,118.3972564,Bad,78.07810251,78.34621837,111.4809865,77.40218552,73.76795196,Fear
21,2,7 of Spades,4 of Spades,5 of Clubs,8 of Spades,J of Diamonds,K of Diamonds,House,Fear,10,52.32790442,114.3776827,117.4556924,114.5575961,113.0933424,114.0861238,Bad,73.21810284,75.25749959,112.0857339,71.14023806,75.28969762,Fear
21,3,3 of Spades,2 of Clubs,Q of Diamonds,8 of Spades,J of Diamonds,K of Diamonds,House,Fear,3,51.10802197,111.6386817,113.9859976,115.14668,119.5993281,113.8206953,Bad,77.52325394,76.65918207,116.0296602,71.95689917,78.17320557,Fear
21,4,8 of Hearts,3 of Diamonds,Q of Clubs,8 of Spades,J of Diamonds,K of Diamonds,House,Fear,7,49.55434835,119.1220819,113.0597245,112.7187201,115.6709591,117.0526023,Bad,76.15083134,78.89826179,115.778283,78.67231672,70.60480898,Fear
21,5,Q of Diamonds,8 of Spades,2 of Hearts,8 of Spades,J of Diamonds,K of Diamonds,House,Fear,1,49.81321735,111.3989903,112.9895928,115.101153,113.979039,117.4135897,Bad,75.28301478,78.81552748,116.5988042,77.22971141,74.89686417,Fear
21,6,7 of Hearts,K of Spades,10 of Diamonds,8 of Spades,J of Diamonds,K of Diamonds,House,Fear,4,48.16337768,115.6004454,112.443232,119.0501884,113.6361511,117.58018,Bad,73.46031937,75.88499726,112.6476481,73.43326664,73.40346101,Fear
22,1,5 of Spades,6 of Spades,10 of Diamonds,Q of Diamonds,A of Clubs,10 of Spades,House,Fear,4,52.0135564,118.019242,119.6684193,115.4865672,116.5425196,114.0138866,Bad,73.57118299,74.85323994,118.3289732,73.91840453,75.54293725,Fear
22,2,3 of Spades,3 of Hearts,3 of Diamonds,Q of Diamonds,A of Clubs,10 of Spades,House,Fear,5,47.50523726,117.1036136,115.1704514,114.9388713,118.6992078,111.4515196,Strong,71.34066117,76.06166565,115.2041641,72.43873161,72.30229741,Fear
22,3,6 of Hearts,6 of Spades,J of Diamonds,Q of Diamonds,A of Clubs,10 of Spades,House,Fear,7,46.34782683,118.9376619,118.6686285,115.5572963,115.4118257,114.2562663,Neutral,77.326309,72.36634539,119.5799956,72.23287848,75.72150307,Fear
22,4,8 of Diamonds,K of Clubs,2 of Clubs,Q of Diamonds,A of Clubs,10 of Spades,House,Fear,7,44.1730031,119.9475641,112.000524,116.3119371,117.1351343,119.4089701,Bad,78.12667951,77.73966184,112.8775647,76.92392229,77.41304721,Fear
22,5,6 of Hearts,8 of Diamonds,A of Spades,Q of Diamonds,A of Clubs,10 of Spades,House,Fear,4,50.40470626,118.0218315,116.7946248,112.0513109,114.3636017,112.2495748,Bad,75.54091674,79.7547898,116.6964436,70.30486846,73.3341162,Fear
22,6,A of Clubs,Q of Clubs,7 of Diamonds,Q of Diamonds,A of Clubs,10 of Spades,House,Fear,7,49.88708905,118.9309146,117.7465904,117.8178311,116.8703087,115.5633918,Bad,73.59097964,71.17627809,115.1224983,72.2236635,73.36373785,Fear
23,1,9 of Spades,4 of Hearts,J of Clubs,K of Diamonds,Q of Hearts,2 of Clubs,House,Fear,3,46.38620012,112.3497395,113.967254,112.2322421,117.5242183,112.442059,Bad,75.21139725,72.07667832,114.6578064,70.79697417,77.11550241,Fear
23,2,6 of Diamonds,3 of Diamonds,A of Spades,K of Diamonds,Q of Hearts,2 of Clubs,House,Fear,6,42.79458387,117.319022,117.2302985,115.1337403,112.2170579,113.8332074,Bad,70.58738702,76.52067059,116.4693637,79.01391944,72.66726335,Fear
23,3,A of Spades,5 of Spades,4 of Spades,K of Diamonds,Q of Hearts,2 of Clubs,House,Fear,2,50.93262301,113.880838,117.3034662,112.0236872,118.4616178,117.8490656,Neutral,75.84889078,75.69735742,111.0874893,73.2814431,73.58659405,Fear
23,4,5 of Clubs,2 of Clubs,Q of Clubs,K of Diamonds,Q of Hearts,2 of Clubs,House,Fear,10,42.65682957,112.6767623,117.4724794,117.0166186,117.7330872,112.700357,Neutral,71.39131404,71.41503614,116.207091,71.98526515,72.99787692,Fear
23,5,4 of Diamonds,10 of Clubs,3 of Clubs,K of Diamonds,Q of Hearts,2 of Clubs,House,Fear,9,49.57964753,112.4183129,113.1283559,114.2928453,118.1429848,117.6413154,Bad,73.48362425,73.3222382,115.9490415,74.06897284,79.82347661,Fear
23,6,A of Spades,5 of Hearts,Q of Diamonds,K of Diamonds,Q of Hearts,2 of Clubs,Player,Ambition,5,28.41981176,99.32906433,91.52766603,91.10400653,97.29224947,93.51358746,Bad,76.19811937,98.2894295,75.58296378,75.1515939,72.95549504,Ambition
24,1,9 of Diamonds,J of Spades,5 of Hearts,3 of Hearts,A of Hearts,J of Spades,House,Fear,6,46.91926301,114.0067101,115.9212182,111.9217181,116.7842497,113.926327,Bad,74.69870324,75.73374938,114.3549348,71.42467601,79.43549436,Fear
24,2,Q of Spades,5 of Diamonds,4 of Spades,3 of Hearts,A of Hearts,J of Spades,House,Fear,4,44.89238378,116.6944361,118.5060622,112.540002,119.3778578,115.7761933,Bad,77.7129969,78.79112585,117.1671046,79.12821821,78.25127194,Fear
24,3,2 of Diamonds,7 of Hearts,A of Clubs,3 of Hearts,A of Hearts,J of Spades,House,Fear,10,49.59135983,119.3063499,112.8695707,116.441064,114.6349841,117.9679997,Bad,77.79836595,71.46235156,117.6154147,75.06313355,73.18780594,Fear
24,4,3 of Hearts,4 of Hearts,10 of Diamonds,3 of Hearts,A of Hearts,J of Spades,House,Fear,7,50.71393115,116.4531805,115.4506391,119.2168687,114.3940536,112.9798218,Bad,78.27023068,77.83131969,111.0710803,73.98692151,70.6123015,Fear
24,5,7 of Diamonds,3 of Diamonds,K of Spades,3 of Hearts,A of Hearts,J of Spades,House,Fear,9,48.00695289,116.4729107,116.6162559,114.9518516,115.3794904,119.6359807,Bad,73.98264481,75.89583085,119.3501234,71.31893845,70.49514243,Fear
24,6,2 of Spades,5 of Spades,K of Spades,3 of Hearts,A of Hearts,J of Spades,House,Fear,7,52.21300249,117.5941712,111.9954158,112.9091706,119.7801897,117.53819,Neutral,79.92904291,76.09534891,119.6519346,74.63507019,78.75446915,Fear
25,1,Q of Diamonds,J of Clubs,5 of Spades,9 of Spades,J of Diamonds,J of Hearts,House,Fear,1,43.05933695,119.2354061,113.7347532,117.6768017,117.4260244,113.6522099,Bad,71.43846206,76.58387769,112.7301214,76.80918605,79.78071287,Fear
25,2,6 of Hearts,10 of Hearts,2 of Hearts,9 of Spades,J of Diamonds,J of Hearts,House,Fear,1,47.59060572,115.9573469,116.646736,115.3301863,118.4446084,118.4958214,Neutral,76.9942215,72.6903011,113.6889799,74.99074777,73.62843779,Fear
25,3,3 of Clubs,10 of Diamonds,K of Spades,9 of Spades,J of Diamonds,J of Hearts,House,Fear,9,49.72718921,118.6554049,118.2308121,115.3927513,114.4329447,118.4823866,Bad,71.64409369,74.81963148,119.5911763,75.57915178,77.22952571,Fear
25,4,7 of Diamonds,10 of Hearts,4 of Hearts,9 of Spades,J of Diamonds,J of Hearts,House,Fear,9,51.16905444,115.4118131,113.2173426,115.5660918,112.2766484,117.2246654,Bad,76.99341543,77.52866711,113.7417326,73.30704161,78.39855091,Fear
25,5,Q of Spades,4 of Hearts,4 of Diamonds,9 of Spades,J of Diamonds,J of Hearts,House,Fear,4,44.33520585,114.0232915,113.3459292,119.6085787,117.991929,118.0836255,Neutral,79.21053272,78.89329304,116.1173567,77.21162142,76.10698829,Fear
25,6,7 of Hearts,10 of Hearts,2 of Clubs,9 of Spades,J of Diamonds,J of Hearts,House,Fear,9,50.54268455,116.6134977,118.5525553,117.8324623,116.3889633,119.6501196,Bad,70.25598138,76.2922028,116.6980025,73.7478765,74.97237896,Fear
26,1,10 of Diamonds,Q of Clubs,6 of Clubs,3 of Spades,A of Diamonds,K of Clubs,House,Fear,3,48.06972049,112.7243545,119.4904175,114.6129435,115.7555909,112.1046539,Bad,75.17933416,77.78796684,114.0852848,77.23090242,79.89437858,Fear
26,2,5 of Spades,9 of Spades,5 of Diamonds,3 of Spades,A of Diamonds,K of Clubs,House,Fear,7,46.50818655,115.860967,116.5008608,119.9793139,119.7767317,119.6975756,Neutral,73.79456154,76.25327043,113.6345713,78.21481791,73.43992353,Fear
26,3,4 of Diamonds,6 of Spades,J of Hearts,3 of Spades,A of Diamonds,K of Clubs,House,Fear,6,43.85980002,114.1354925,119.9213985,115.0993034,118.6665263,112.9468797,Bad,71.81160663,77.92468964,117.2216411,70.31744406,72.34805902,Fear
26,4,10 of Hearts,K of Diamonds,7 of Diamonds,3 of Spades,A of Diamonds,K of Clubs,Tie,Cautious,8,41.26303682,85.0583318,89.66012096,89.47031397,86.83734878,87.97814323,Bad,88.75210991,79.29644842,72.26760837,70.19170809,76.24996695,Cautious
26,5,7 of Spades,A of Clubs,K of Hearts,3 of Spades,A of Diamonds,K of Clubs,Player,Greed,9,35.49731394,102.5878403,107.4949269,106.5624573,101.8239656,102.0184311,Bad,77.80712075,108.9901857,72.88956703,71.75117559,78.45947188,Greed
26,6,K of Clubs,3 of Hearts,A of Spades,3 of Spades,A of Diamonds,K of Clubs,Tie,Cautious,5,35.70795783,81.08443618,87.24356935,81.41715208,84.67732271,83.56981806,Bad,80.84316566,71.96091193,74.10959037,71.28220152,73.23043513,Cautious
27,1,9 of Spades,2 of Hearts,9 of Clubs,7 of Spades,8 of Clubs,5 of Spades,Tie,Cautious,1,35.51053455,85.50504141,87.06476487,86.84722537,85.15519916,84.64334874,Neutral,89.52033068,77.82747965,78.62307298,74.48165707,75.36387401,Cautious
27,2,7 of Clubs,2 of Hearts,4 of Clubs,7 of Spades,8 of Clubs,5 of Spades,House,Fear,3,51.25679008,114.5803404,118.7571895,113.9776662,113.3342924,117.6898394,Bad,74.72077816,73.6959466,117.0976293,74.70401872,74.04167848,Fear
27,3,8 of Diamonds,J of Spades,8 of Hearts,7 of Spades,8 of Clubs,5 of Spades,Player,Greed,10,40.6516118,104.2378712,108.6229874,103.9509985,107.3175034,101.4059811,Neutral,72.2876287,106.8659576,79.93922059,73.11202947,78.57920371,Greed
27,4,8 of Diamonds,4 of Diamonds,5 of Clubs,7 of Spades,8 of Clubs,5 of Spades,House,Fear,8,50.50946371,114.4700659,114.0890716,118.3501087,119.7034986,115.1479315,Bad,76.62585179,70.83337735,115.2949598,79.70909879,78.04914881,Fear
27,5,4 of Hearts,6 of Diamonds,A of Clubs,7 of Spades,8 of Clubs,5 of Spades,Player,Ambition,6,21.22191965,98.42352649,97.29725231,99.70647389,98.29997663,91.69730259,Bad,76.96736125,99.50332991,78.36760081,77.00738101,70.88323656,Ambition
27,6,3 of Spades,2 of Hearts,7 of Diamonds,7 of Spades,8 of Clubs,5 of Spades,House,Fear,8,48.79139073,117.4195355,115.8194974,111.1479245,113.2618166,119.2957972,Bad,74.53853121,70.18505316,116.8859826,74.0293536,71.76211119,Fear
28,1,7 of Hearts,10 of Clubs,2 of Hearts,7 of Spades,10 of Spades,9 of Spades,House,Fear,9,48.26010956,119.3345524,118.1896541,119.8360164,118.258907,111.0918377,Bad,76.54593491,79.67163846,111.8266212,79.82456947,76.65188021,Fear
28,2,7 of Spades,9 of Clubs,2 of Hearts,7 of Spades,10 of Spades,9 of Spades,House,Fear,4,50.8709535,113.5905091,111.2756176,111.8469717,112.9695674,115.5320269,Bad,74.77707017,71.71842105,117.3979506,72.46967314,71.75312691,Fear
28,3,K of Hearts,5 of Hearts,Q of Hearts,7 of Spades,10 of Spades,9 of Spades,Player,Ambition,1,27.77811127,98.62778803,98.75770081,96.54581673,99.35358345,95.50056094,Neutral,75.64056483,98.47802957,73.16498203,78.28147348,75.02487105,Ambition
28,4,2 of Clubs,J of Spades,5 of Clubs,7 of Spades,10 of Spades,9 of Spades,House,Fear,1,42.66421745,119.0013244,115.0865873,113.4950251,119.2477163,114.4914157,Bad,75.35190654,75.57136102,113.9924275,79.37310354,79.53393252,Fear
28,5,K of Hearts,5 of Diamonds,J of Spades,7 of Spades,10 of Spades,9 of Spades,Player,Greed,10,40.66478105,105.530637,103.9597457,106.9655384,109.955281,101.2296219,Bad,71.29992422,107.5516798,71.92249145,78.02342528,72.00092403,Greed
28,6,7 of Hearts,6 of Diamonds,6 of Hearts,7 of Spades,10 of Spades,9 of Spades,Player,Fear,4,43.06100772,119.0986321,111.0353345,114.2780509,112.5174613,117.816076,Neutral,74.50925934,78.53278822,117.1047824,75.13317103,76.85831849,Fear
29,1,Q of Spades,A of Diamonds,2 of Spades,J of Spades,A of Diamonds,2 of Hearts,Player,Ambition,7,24.20582731,91.45549757,95.98136458,93.6543352,92.20303224,97.94636391,Bad,72.41480127,97.38723264,74.91105838,79.41507268,70.0425815,Ambition
29,2,4 of Diamonds,K of Clubs,9 of Diamonds,J of Spades,A of Diamonds,2 of Hearts,House,Fear,2,45.41897702,112.9567515,113.0130769,113.4756911,116.2809009,116.9369934,Bad,70.81925503,74.85972988,114.5920804,73.10349753,73.27697299,Fear
29,3,K of Diamonds,K of Hearts,4 of Hearts,J of Spades,A of Diamonds,2 of Hearts,Player,Ambition,3,21.78500666,91.15842271,93.17682673,94.87873758,93.98779257,98.95753593,Neutral,70.72448517,91.78081066,76.15446528,78.62532779,74.48124915,Ambition
29,4,A of Spades,7 of Hearts,6 of Hearts,J of Spades,A of Diamonds,2 of Hearts,Tie,Cautious,1,36.13966427,87.87708731,86.25890216,83.38042416,87.00672345,88.43638013,Bad,82.73867248,72.39564817,74.09894671,73.99891729,78.64360014,Cautious
29,5,3 of Diamonds,7 of Spades,2 of Diamonds,J of Spades,A of Diamonds,2 of Hearts,Player,Fear,5,48.75557422,116.3534734,118.0601532,117.7419447,116.1456358,113.809649,Bad,76.93663471,71.47825859,112.4743641,78.13576082,72.55025315,Fear
29,6,2 of Clubs,2 of Diamonds,5 of Diamonds,J of Spades,A of Diamonds,2 of Hearts,House,Fear,1,45.88314939,117.7120394,112.8611673,118.0153951,118.2409202,118.3993039,Neutral,72.37822943,72.50929761,118.1942958,70.78896348,78.71967137,Fear
30,1,K of Hearts,J of Spades,A of Diamonds,3 of Spades,J of Spades,9 of Hearts,Player,Greed,8,41.25157237,105.2562437,102.7323269,101.8975124,107.6902513,108.9763525,Bad,76.0144628,106.3752678,70.15573072,78.22620336,73.48225076,Greed
30,2,Q of Spades,8 of Diamonds,Q of Hearts,3 of Spades,J of Spades,9 of Hearts,Player,Ambition,1,22.76251452,96.85754523,92.29744054,99.41406804,99.90191813,94.90040749,Neutral,75.16446944,95.57258252,72.05955642,79.9648032,75.3779118,Ambition
30,3,Q of Clubs,5 of Spades,J of Clubs,3 of Spades,J of Spades,9 of Hearts,Player,Ambition,1,19.40077267,96.3534276,97.99505668,97.62750811,99.71008473,92.03394782,Bad,71.26042305,92.66237575,77.4901136,71.81465455,72.59278183,Ambition
30,4,Q of Clubs,A of Clubs,6 of Spades,3 of Spades,J of Spades,9 of Hearts,House,Ambition,2,26.55483909,96.2265238,97.22738278,99.01088582,98.86698665,99.80199814,Bad,79.79484908,94.66426815,77.76832346,76.11853144,77.98367816,Ambition
30,5,Q of Clubs,8 of Hearts,6 of Diamonds,3 of Spades,J of Spades,9 of Hearts,Player,Ambition,2,21.57482391,95.60870609,98.4768478,94.84553537,94.8008249,93.28013528,Bad,77.02665449,97.06720213,74.01871324,72.60482852,74.33728941,Ambition
30,6,4 of Hearts,9 of Diamonds,Q of Hearts,3 of Spades,J of Spades,9 of Hearts,Player,Ambition,6,23.04490946,98.36413558,99.87233595,93.30707556,91.50518429,98.33988194,Bad,73.89339414,91.85045126,74.64727166,75.89981806,72.32615827,Ambition
31,1,4 of Spades,Q of Hearts,9 of Diamonds,3 of Hearts,4 of Clubs,Q of Diamonds,Player,Ambition,7,25.5716795,96.58207047,99.6372892,93.27015297,91.63924892,95.43198035,Bad,79.83961688,94.98915333,75.91552443,79.6207245,76.96319838,Ambition
31,2,5 of Hearts,8 of Hearts,7 of Hearts,3 of Hearts,4 of Clubs,Q of Diamonds,Player,Ambition,5,22.04180224,91.76919421,93.35611001,92.13380075,93.01718962,91.95530188,Neutral,76.34618734,93.66514125,73.62079119,76.66552535,79.97440294,Ambition
31,3,5 of Hearts,A of Spades,4 of Diamonds,3 of Hearts,4 of Clubs,Q of Diamonds,House,Ambition,1,19.28309723,99.58515399,93.50706442,94.99507827,99.08750627,97.09589429,Bad,75.83092848,98.92399815,79.31743135,75.21908677,77.65839739,Ambition
31,4,10 of Diamonds,3 of Hearts,Q of Spades,3 of Hearts,4 of Clubs,Q of Diamonds,Player,Ambition,1,22.45645113,96.56233733,97.35006871,98.45940031,98.89902341,96.78375704,Bad,75.89709801,99.20344675,74.73458602,76.00464158,77.4425964,Ambition
31,5,5 of Spades,2 of Clubs,A of Diamonds,3 of Hearts,4 of Clubs,Q of Diamonds,Player,Ambition,3,28.16172649,99.01006547,95.81857775,93.49561771,98.92069038,95.87325545,Bad,73.51780912,91.37135564,76.4269561,78.35772493,78.96225839,Ambition
31,6,10 of Diamonds,8 of Spades,A of Clubs,3 of Hearts,4 of Clubs,Q of Diamonds,Player,Ambition,2,25.13458464,99.15523829,91.36151033,94.57764176,99.53024517,93.24685083,Bad,78.30015261,97.11918085,73.84397657,79.52649999,76.84348521,Ambition
32,1,8 of Diamonds,2 of Spades,8 of Spades,8 of Hearts,8 of Diamonds,A of Diamonds,House,Fear,5,49.25744122,119.4738262,119.5851222,118.9392808,116.0730124,116.822455,Neutral,73.0140277,79.65185637,113.0213795,74.02028002,77.92991832,Fear
32,2,Q of Diamonds,5 of Diamonds,J of Spades,8 of Hearts,8 of Diamonds,A of Diamonds,Player,Fear,10,48.86547127,118.826553,117.9830737,116.6708446,119.8403347,117.1710897,Bad,73.23559624,72.65661117,118.6998333,71.48004808,78.91608417,Fear
32,3,8 of Hearts,K of Hearts,K of Spades,8 of Hearts,8 of Diamonds,A of Diamonds,Player,Ambition,6,20.70716205,99.77933793,91.51649627,92.25064334,95.06312961,94.46391515,Neutral,77.88086865,96.3281835,72.61218685,75.1389698,73.47797879,Ambition
